Num	Catégorie	Intitulé	Langue	Durée	Prix	Lien Mega	Premier Lien Mega
1529	Photography	Photo editing	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/folder/RFQyBRbA#rPUYLZgGlLdHIhU21yvrSQ/folder/NVhTXahS
1530	Photography	Mirrorless	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/folder/RFQyBRbA#rPUYLZgGlLdHIhU21yvrSQ/folder/wMhF3Cja
1531	Photography	Luminar image editing	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/folder/RFQyBRbA#rPUYLZgGlLdHIhU21yvrSQ/folder/EVhTGKzQ
1532	Photography	Lightroom 6 cc training	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/folder/RFQyBRbA#rPUYLZgGlLdHIhU21yvrSQ/folder/ZN5h1AqL
1533	Photography	Lightning and photoshop	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/folder/RFQyBRbA#rPUYLZgGlLdHIhU21yvrSQ/folder/tdwl0YBK
1534	Photography	Lighting tutorials	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/folder/RFQyBRbA#rPUYLZgGlLdHIhU21yvrSQ/folder/EAxB1KLK
1535	Photography	Lenses in photography	Anglais	03:00 min	20000 Fcfa	NON	
1536	Photography	Jpeg and mpeg techniques	Anglais	03:00 min	20000 Fcfa	NON	
1537	Photography	Iso in photography	Anglais	03:00 min	20000 Fcfa	NON	
1538	Photography	Image management	Anglais	03:00 min	20000 Fcfa	NON	
1539	Photography	Focus in photography	Anglais	03:00 min	20000 Fcfa	NON	
1540	Photography	Fcpx tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1541	Photography	Editing in lightroom	Anglais	03:00 min	20000 Fcfa	NON	
1542	Photography	Digital photography basics	Anglais	03:00 min	20000 Fcfa	NON	
1543	Photography	Camera settings for pbg	Anglais	03:00 min	0 Fcfa	NON	
1544	Photography	Camera operations fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1545	Photography	Beginner camera test	Anglais	03:00 min	20000 Fcfa	NON	
1546	Drawing	Draw	Anglais	03:00 min	20000 Fcfa	NON	
1547	Drawing	Drawing class	Anglais	03:00 min	20000 Fcfa	NON	
1548	Drawing	Watercolor pencil landscape drawing	Anglais	03:00 min	20000 Fcfa	NON	
1549	Drawing	Watercolor with pen ink	Anglais	03:00 min	20000 Fcfa	NON	
1550	Drawing	Watercolor pencil drawing	Anglais	03:00 min	20000 Fcfa	NON	
1551	Drawing	Village landscapes with pastel	Anglais	03:00 min	20000 Fcfa	NON	
1552	Drawing	Tree drawing fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1553	Drawing	Speed drawings	Anglais	03:00 min	20000 Fcfa	NON	
1554	Drawing	Shading tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1555	Drawing	Rocks mountains	Anglais	03:00 min	20000 Fcfa	NON	
1556	Drawing	Portrait facial features	Anglais	03:00 min	20000 Fcfa	NON	
1557	Drawing	Perspective drawing fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1558	Drawing	Pencil drawing tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1559	Drawing	Pencil drawing techniques	Anglais	03:00 min	20000 Fcfa	NON	
1560	Drawing	Pencil drawing still life 2	Anglais	03:00 min	20000 Fcfa	NON	
1561	Drawing	Pencil drawing still life 1	Anglais	03:00 min	20000 Fcfa	NON	
1562	Drawing	Pencil drawing basics	Anglais	03:00 min	20000 Fcfa	NON	
1563	Drawing	Pen ink drawing	Anglais	03:00 min	20000 Fcfa	NON	
1564	Drawing	Pen and ink drawing basics	Anglais	03:00 min	20000 Fcfa	NON	
1565	Drawing	Drawing tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1566	Drawing	Visuel drawing tools	Anglais	03:00 min	20000 Fcfa	NON	
1567	Drawing	Drawing techniques	Anglais	03:00 min	20000 Fcfa	NON	
1568	Drawing	Drawing odd things	Anglais	03:00 min	20000 Fcfa	NON	
1569	Drawing	Drawing game of thrones characters	Anglais	03:00 min	20000 Fcfa	NON	
1570	Drawing	Drawing edges basics	Anglais	03:00 min	20000 Fcfa	NON	
1571	Drawing	Painting tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1572	Drawing	Paint landscape in pencil techniques	Anglais	03:00 min	20000 Fcfa	NON	
1573	Drawing	Optical illusion drawing	Anglais	03:00 min	20000 Fcfa	NON	
1574	Drawing	Mountain landscapes with pastel	Anglais	03:00 min	20000 Fcfa	NON	
1575	Drawing	Landscape sketching essentials	Anglais	03:00 min	20000 Fcfa	NON	
1576	Drawing	Landscape scenery	Anglais	03:00 min	20000 Fcfa	NON	
1577	Drawing	How to paint sunset with soft pastels	Anglais	03:00 min	20000 Fcfa	NON	
1578	Drawing	How to draw tree shading techniques	Anglais	03:00 min	20000 Fcfa	NON	
1579	Drawing	How to draw male female facial features	Anglais	03:00 min	20000 Fcfa	NON	
1580	Drawing	How to draw lips	Anglais	03:00 min	20000 Fcfa	NON	
1581	Drawing	How to draw faces	Anglais	03:00 min	20000 Fcfa	NON	
1582	Drawing	How to draw eyes	Anglais	03:00 min	20000 Fcfa	NON	
1583	Drawing	Gesture drawing drawing people	Anglais	03:00 min	20000 Fcfa	NON	
1584	Drawing	Flick drawing techniques	Anglais	03:00 min	20000 Fcfa	NON	
1585	Drawing	Figure drawing	Anglais	03:00 min	20000 Fcfa	NON	
1586	Drawing	Figure drawing basics	Anglais	03:00 min	20000 Fcfa	NON	
1587	Drawing	Drawing with simple shapes	Anglais	03:00 min	20000 Fcfa	NON	
1588	Drawing	Drawing with an hb pencil	Anglais	03:00 min	20000 Fcfa	NON	
1589	Drawing	Drawing for beginners	Anglais	03:00 min	20000 Fcfa	NON	
1590	Drawing	Drawing challenges	Anglais	03:00 min	20000 Fcfa	NON	
1591	Drawing	Drawing basics fundamentals 10	Anglais	03:00 min	20000 Fcfa	NON	
1592	Drawing	Drawing and painting fundamentals 3	Anglais	03:00 min	20000 Fcfa	NON	
1593	Drawing	Draw simple objects techniques	Anglais	03:00 min	20000 Fcfa	NON	
1594	Drawing	Draw hands basics	Anglais	03:00 min	20000 Fcfa	NON	
1595	Drawing	Draw faces for beginners	Anglais	03:00 min	20000 Fcfa	NON	
1596	Drawing	Draw birds simply	Anglais	03:00 min	20000 Fcfa	NON	
1597	Drawing	Draw a horse simply	Anglais	03:00 min	20000 Fcfa	NON	
1598	Drawing	Digital drawing tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1599	Drawing	Creative drawing basics	Anglais	03:00 min	20000 Fcfa	NON	
1600	Drawing	Colored pencils for beginners 2	Anglais	03:00 min	20000 Fcfa	NON	
1601	Drawing	Colored pencil drawing	Anglais	03:00 min	20000 Fcfa	NON	
1602	Drawing	Charcoal drawing fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1603	Drawing	Basic drawing elements principles 43	Anglais	03:00 min	20000 Fcfa	NON	
1604	Drawing	Animal drawing fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1605	Drawing	Acrylic painting	Anglais	03:00 min	20000 Fcfa	NON	
1606	Drawing	Accurate drawing fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1607	Mobile development	Ios apps development swift 2	Anglais	03:00 min	20000 Fcfa	NON	
1608	Mobile development	Ios app techniques for beginners	Anglais	03:00 min	20000 Fcfa	NON	
1609	Mobile development	Ios 13 app development essentials	Anglais	03:00 min	20000 Fcfa	NON	
1610	Mobile development	Html5 stickys app	Anglais	03:00 min	20000 Fcfa	NON	
1611	Mobile development	Html5 mobile todo app	Anglais	03:00 min	20000 Fcfa	NON	
1612	Mobile development	Html5 blog frontend	Anglais	03:00 min	20000 Fcfa	NON	
1613	Mobile development	Google map app using angular 2	Anglais	03:00 min	20000 Fcfa	NON	
1614	Mobile development	Figma signing up and signing in	Anglais	03:00 min	20000 Fcfa	NON	
1615	Mobile development	Ecommerce app development without coding	Anglais	03:00 min	20000 Fcfa	NON	
1616	Mobile development	Development android app	Anglais	03:00 min	20000 Fcfa	NON	
1617	Mobile development	Developing real time collaborative apps	Anglais	03:00 min	20000 Fcfa	NON	
1618	Mobile development	Buzztouch mobile app development	Anglais	03:00 min	20000 Fcfa	NON	
1619	Mobile development	Build location app in ios	Anglais	03:00 min	20000 Fcfa	NON	
1620	Mobile development	Build an app in react	Anglais	03:00 min	20000 Fcfa	NON	
1621	Mobile development	Beginning phonegap	Anglais	03:00 min	20000 Fcfa	NON	
1622	Mobile development	Appy pie developer strategies	Anglais	03:00 min	20000 Fcfa	NON	
1623	Mobile development	App using angular 2	Anglais	03:00 min	20000 Fcfa	NON	
1624	Career development	Ux design resume tips	Anglais	03:00 min	20000 Fcfa	NON	
1625	Career development	The resume	Anglais	03:00 min	20000 Fcfa	NON	
1626	Career development	Trending careers 2023	Anglais	03:00 min	20000 Fcfa	NON	
1627	Career development	The passionnate career	Anglais	03:00 min	20000 Fcfa	NON	
1628	Career development	Switching careers	Anglais	03:00 min	20000 Fcfa	NON	
1629	Career development	Leadership skills development and management	Anglais	03:00 min	20000 Fcfa	NON	
1630	Career development	Job search	Anglais	03:00 min	20000 Fcfa	NON	
1631	Career development	Job networking	Anglais	03:00 min	20000 Fcfa	NON	
1632	Career development	Job interviews	Anglais	03:00 min	20000 Fcfa	NON	
1633	Career development	Java programming interview questions for beginners	Anglais	03:00 min	20000 Fcfa	NON	
1634	Career development	It careers fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1635	Career development	Hr analytics fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1636	Career development	How to be creative	Anglais	03:00 min	20000 Fcfa	NON	
1637	Career development	Game developper career prerequisites	Anglais	03:00 min	20000 Fcfa	NON	
1638	Career development	Find your value	Anglais	03:00 min	20000 Fcfa	NON	
1639	Career development	English for career development full course	Anglais	03:00 min	20000 Fcfa	NON	
1640	Career development	Creative wisdom intelligence	Anglais	03:00 min	20000 Fcfa	NON	
1641	Career development	Cover letter strategies	Anglais	03:00 min	20000 Fcfa	NON	
1642	Career development	Career tips	Anglais	03:00 min	20000 Fcfa	NON	
1643	Career development	Career growth	Anglais	03:00 min	20000 Fcfa	NON	
1644	Career development	Career challenges	Anglais	03:00 min	20000 Fcfa	NON	
1645	Career development	Campus to corporate	Anglais	03:00 min	20000 Fcfa	NON	
1646	Career development	Capm certification essentials	Anglais	03:00 min	20000 Fcfa	NON	
1647	Career development	Business email etiquette	Anglais	03:00 min	20000 Fcfa	NON	
1648	Programming	Writing code with github copilot	Anglais	03:00 min	0 Fcfa	NON	
1649	Programming	Typescript type aliases fundamentals	Anglais	03:00 min	0 Fcfa	NON	
1650	Programming	Synchronous programming fundamentals	Anglais	03:00 min	0 Fcfa	NON	
1651	Programming	Solve sql problems techniques	Anglais	03:00 min	0 Fcfa	NON	
1652	Programming	Solid design principles	Anglais	03:00 min	20000 Fcfa	NON	
1653	Programming	Routing in laravel for beginners	Anglais	03:00 min	20000 Fcfa	NON	
1654	Programming	R language basics for beginners	Anglais	03:00 min	0 Fcfa	NON	
1655	Programming	Python variable techniques for beginners	Anglais	03:00 min	20000 Fcfa	NON	
1656	Programming	Python data analysis basics for beginners	Anglais	03:00 min	0 Fcfa	NON	
1657	Programming	Python basics for calculations for beginners	Anglais	03:00 min	0 Fcfa	NON	
1658	Programming	Python analytics for beginners	Anglais	03:00 min	0 Fcfa	NON	
1659	Programming	Oop in c++ for beginners	Anglais	03:00 min	0 Fcfa	NON	
1660	Programming	Nuxt 3 server fundamentals	Anglais	03:00 min	0 Fcfa	NON	
1661	Programming	Mysql installation fundamentals	Anglais	03:00 min	0 Fcfa	NON	
1662	Programming	Matplolib python programming for beginners	Anglais	03:00 min	0 Fcfa	NON	
1663	Programming	Laravel rest api essentials	Anglais	03:00 min	20000 Fcfa	NON	
1664	Programming	Laravel development for beginners	Anglais	03:00 min	0 Fcfa	NON	
1665	Programming	Javascript variables fundamentals	Anglais	03:00 min	0 Fcfa	NON	
1666	Programming	Javascript trivia techniques	Anglais	03:00 min	0 Fcfa	NON	
1667	Programming	Javascript testing with jest	Anglais	03:00 min	20000 Fcfa	NON	
1668	Programming	Javascript symbol techniques	Anglais	03:00 min	20000 Fcfa	NON	
1669	Programming	Javascript programming fundamentals for beginners	Anglais	03:00 min	0 Fcfa	NON	
1670	Programming	Javascript object notation fundamentals for beginners	Anglais	03:00 min	0 Fcfa	NON	
1671	Programming	Javascript object notation fundamentals	Anglais	03:00 min	0 Fcfa	NON	
1672	Programming	Javascript logical operators basics	Anglais	03:00 min	0 Fcfa	NON	
1673	Programming	Javascript hoisting essentials	Anglais	03:00 min	0 Fcfa	NON	
1674	Programming	Javascript game programming techniques	Anglais	03:00 min	0 Fcfa	NON	
1675	Programming	Javascript development techniques	Anglais	03:00 min	0 Fcfa	NON	
1676	Programming	Javascript array methods	Anglais	03:00 min	0 Fcfa	NON	
1677	Programming	Java interview questions for beginners	Anglais	03:00 min	0 Fcfa	NON	
1678	Programming	Java algorithms basics and data structures	Anglais	03:00 min	0 Fcfa	NON	
1679	Programming	Golang memory management	Anglais	03:00 min	0 Fcfa	NON	
1680	Programming	Github fundamentals	Anglais	03:00 min	0 Fcfa	NON	
1681	Programming	Functional javascript programming for beginners	Anglais	03:00 min	0 Fcfa	NON	
1682	Programming	Full stack development program for beginners	Anglais	03:00 min	0 Fcfa	OUI	https://mega.nz/folder/RFQyBRbA#rPUYLZgGlLdHIhU21yvrSQ/folder/lYxkHI7J
1683	Programming	Front end languages programming for beginners	Anglais	03:00 min	0 Fcfa	NON	
1684	Programming	Financial analytics with python for beginners	Anglais	03:00 min	0 Fcfa	NON	
1685	Programming	Factorial program in c techniques	Anglais	03:00 min	0 Fcfa	NON	
1686	Programming	E commerce with reactjs	Anglais	03:00 min	0 Fcfa	NON	
1687	Programming	Data structure in c for beginners	Anglais	03:00 min	0 Fcfa	NON	
1688	Real estate	Real estate investing in new york	Anglais	03:00 min	20000 Fcfa	NON	
1689	Woman and beauty	Women s health	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/sRYG2BzK#zKIpTsgI_Wn6kQcDlp5XcFO1YdPekE51da-GbiC_7TU!1a
1690	Woman and beauty	Stress management relaxation	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/oVwhibQQ#8Kx8xkK9DiN2_4zQVivYf6v9FLew_6KY8WQBC15ifmY!1a
1691	Woman and beauty	Professional manicure	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/BIIwCCiI#zPtYIdq-jDRhzcf4Qus88o2RZZThnL2CVLjvpTLNX50!1a
1692	Woman and beauty	Professional makeup	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/sIQHwBTI#4NjafIRB5uLm7oAsL9RxcMNc_1T0N_DXpyRs0hW2G6Q!1a
1693	Woman and beauty	Makeup for dark skin woman	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/JEJzzKpJ#5Uku-Vxi3CS9lseuwvzNOtVTf_ID6jDf2a7_azInXpc!1a
1694	Woman and beauty	Makeup and beauty	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/kBJmhDiJ#M6P-8guczJToLgrdk0MJy2fEGDv7BOMmxMWjkEH37WM!1a
1695	Programming	Custom react hooks techniques	Anglais	03:00 min	0 Fcfa	NON	
1696	Woman and beauty	How to walk in high heels	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/JUQHxTQb#oswFHLYA2NG-QyN4gUVQwmBCaz4XWTWHeuQ2bQdqWaw!1a
1697	Programming	Css animation essentials	Anglais	03:00 min	0 Fcfa	NON	
1698	Programming	Competive programming fondamentals for beginners	Anglais	03:00 min	0 Fcfa	NON	
1699	Programming	Blockchain technology for beginners	Anglais	03:00 min	0 Fcfa	NON	
1700	Programming	Algorithms basics for longest common prefix	Anglais	03:00 min	20000 Fcfa	NON	
1701	Woman and beauty	How to lose weight with diet plans	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/hRpmwShI#G-2mrsJ5V0t9MJlOHWaWdCfFfZMgVd7Wxfqor73987Q!1a
1702	Woman and beauty	How to have beautiful skin	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/kQ5DELqZ#Hq-9K5izC8UUgkMkHi_jzrnRrqgCT0krmfEBrCCR3u8!1a
1703	Woman and beauty	Hair care	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/UQolWZYK#X7HYh9Z-CAPaynVIImw-CpKJQkRZnGdcl7zztZ-z7yI!1a
1704	Woman and beauty	Biotin for hair loss management	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/dcZEkYxB#p39QI4e8uBp2aANIqunr7NOGQmOuJ181uOXBn62NUf4!1a
1705	Music	Play piano	Anglais	03:00 min	20000 Fcfa	NON	
1706	Music	Piano for developing technique and speed	Anglais	03:00 min	20000 Fcfa	NON	
1707	Music	Oasis guitar	Anglais	03:00 min	20000 Fcfa	NON	
1708	Music	Music production	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/QIgmjL5b#Jiu2qj6pQX-Sot2gq-KjgxiKjOQostrqhpt25qA2oRs!1a
1709	Music	Music	Anglais	03:00 min	20000 Fcfa	OUI	https://mega.nz/embed/RJ5mWAbT#RenlwoSce6DbhkqteXDbaCgGgwOhzw76_-JK1tRA3AQ
1710	Music	Guitar	Anglais	03:00 min	20000 Fcfa	NON	
1711	Music	Fingerstyle patterns for beginners	Anglais	03:00 min	20000 Fcfa	NON	
1712	Photography	The effects of aperture	Anglais	03:00 min	20000 Fcfa	NON	
1713	Photography	Shutter speed in photography	Anglais	03:00 min	20000 Fcfa	NON	
1714	Photography	Photoshop tutorial	Anglais	03:00 min	20000 Fcfa	NON	
1715	Photography	Photography terms	Anglais	03:00 min	20000 Fcfa	NON	
1716	Photography	Photography lighting	Anglais	03:00 min	20000 Fcfa	NON	
1717	Photography	Photography equipment tests	Anglais	03:00 min	20000 Fcfa	NON	
1718	Photography	Photography	Anglais	03:00 min	20000 Fcfa	NON	
1719	Photography	Photo editing discussion	Anglais	03:00 min	20000 Fcfa	NON	
1720	Photography	Photo editing	Anglais	03:00 min	20000 Fcfa	NON	
1721	Photography	Mirrorless	Anglais	03:00 min	20000 Fcfa	NON	
1722	Photography	Luminar image editing	Anglais	03:00 min	20000 Fcfa	NON	
1723	Photography	Lightroom 6 cc training	Anglais	03:00 min	20000 Fcfa	NON	
1724	Photography	Lightning and photoshop	Anglais	03:00 min	20000 Fcfa	NON	
1725	Photography	Lighting tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1726	Photography	Lenses in photography	Anglais	03:00 min	20000 Fcfa	NON	
1727	Photography	Jpeg and mpeg techniques	Anglais	03:00 min	20000 Fcfa	NON	
1728	Photography	Iso in photography	Anglais	03:00 min	20000 Fcfa	NON	
1729	Photography	Image management	Anglais	03:00 min	20000 Fcfa	NON	
1730	Photography	Focus in photography	Anglais	03:00 min	20000 Fcfa	NON	
1731	Photography	Fcpx tutorials	Anglais	03:00 min	20000 Fcfa	NON	
1732	Photography	Editing in lightroom	Anglais	03:00 min	20000 Fcfa	NON	
1733	Photography	Digital photography basics	Anglais	03:00 min	20000 Fcfa	NON	
1734	Photography	Camera settings for pbg	Anglais	03:00 min	20000 Fcfa	NON	
1735	Photography	Camera operations fundamentals	Anglais	03:00 min	20000 Fcfa	NON	
1736	Photography	Beginner camera test	Anglais	03:00 min	20000 Fcfa	NON	
1737	Mobile development	Wordpress website into mobile application	Anglais	03:00 min	20000 Fcfa	NON	
1738	Mobile development	Sqlite + recyclerview - part 3 - deleting rows with item touch helper - android studio tutorial	Anglais	03:00 min	20000 Fcfa	NON	
1739	Mobile development	Windows platform win 10 apps	Anglais	03:00 min	20000 Fcfa	NON	
1740	Mobile development	Weather app	Anglais	03:00 min	20000 Fcfa	NON	
1741	Mobile development	Threading android programming	Anglais	03:00 min	20000 Fcfa	NON	
1742	Mobile development	Swift ios	Anglais	03:00 min	20000 Fcfa	NON	
1743	Mobile development	Swift 5 apps	Anglais	03:00 min	20000 Fcfa	NON	
1744	Mobile development	Sqlite android	Anglais	03:00 min	20000 Fcfa	NON	
1745	Mobile development	Review apps	Anglais	03:00 min	20000 Fcfa	NON	
1746	Mobile development	Realictis app development	Anglais	03:00 min	20000 Fcfa	NON	
1747	Mobile development	Nodejs with app framework	Anglais	03:00 min	20000 Fcfa	NON	
1748	Mobile development	Mvvm image search app	Anglais	03:00 min	20000 Fcfa	NON	
1749	Mobile development	Multiple choice quiz application	Anglais	03:00 min	20000 Fcfa	NON	
1750	Mobile development	Mobile development	Anglais	03:00 min	20000 Fcfa	NON	
1751	Mobile development	Make an android app	Anglais	03:00 min	20000 Fcfa	NON	
1752	Mobile development	Mobile apps from scratch	Anglais	03:00 min	20000 Fcfa	NON	
1753	Mobile development	Mobile and desktop app dev w python	Anglais	03:00 min	20000 Fcfa	NON	
1754	Mobile development	Kotlin course for beginners and java devs	Anglais	03:00 min	20000 Fcfa	NON	
1755	Mobile development	Mevn full stack application	Anglais	03:00 min	20000 Fcfa	NON	
1756	Mobile development	Layout android	Anglais	03:00 min	20000 Fcfa	NON	
1757	Mobile development	Kotlin chat app	Anglais	03:00 min	20000 Fcfa	NON	
1758	Mobile development	Kivy application development	Anglais	03:00 min	20000 Fcfa	NON	
1759	Mobile development	Javascript apps	Anglais	03:00 min	20000 Fcfa	NON	
1760	Mobile development	Java web app deployment	Anglais	03:00 min	20000 Fcfa	NON	
